order_id,customer_id,product_id,payment_src,shipping_type,lead_type,order_status,order_date,shipping_date,expected_delivery_date,delivery_date,return_date,refund_date,quantity,unit_price,is_gift,gift_message,has_coupon,coupon_code
ord_000002601,1055,prd_5558,Net banking,FAST Delivery,website,Shipped,2024-03-24,2024-03-24,,2024-03-28,,,5,24373.8431,1, ,0,
ord_000002602,1016,prd_9577,CREDIT CARD,FAST Delivery,retail,Processing,2024-03-26,2024-03-29,2024-04-02,2024-04-02,,,3,32204.55,0,,0,
ord_000002603,1481,prd_9774, Debit Card ,One-Day Delivery,retail,Shipped,2024-06-15,2024-06-21,2024-06-16,2024-06-26,,,9,47905,1, ,0,
ord_000002604,1257,prd_1063,Credit card,One-Day Delivery,retail,Returned,2024-05-27,2024-05-27,2024-05-31,2024-05-30,,2024-06-03,7,65695.3794,1, ,1,CUPN4321
ord_000002605,1140,prd_1207,Credit card,Express,retail,Shipped,2024-06-08,2024-06-14,2024-06-18,2024-06-09,,,8,27121.797,0,,0,
ord_000002606,1055,prd_2855,upi,One-Day Delivery,mobile app,Processing,2024-05-18,,,2024-05-27,,,6,45237.3353,0,,1,CUPN4551
ord_000002607,1143,prd_9183,Credit card,Express,retail,Processing,2024-03-05,2024-03-07,2024-03-08,2024-03-05,,,8,56992.346,0,,1,CUPN5216
ord_000002608,1045,prd_5807,CREDIT CARD,One-Day Delivery,retail,Cancelled,2024-04-08,2024-04-15,2024-04-10,2024-04-10,,,2,83530.64,1,Happy Birthday!,1,CUPN1291
ord_000002609,1355,prd_2805, Debit Card ,Normal,website,Returned,2024-06-04,2024-06-05,2024-06-14,2024-06-11,,,8,7982.1,0,,1,CUPN3747
ord_000002610,1435,prd_3535,Credit card,Express,website,Shipped,2024-01-22,2024-01-25,2024-01-23,2024-01-24,2024-02-02,,8,51271,0,,1,CUPN1383
ord_000002611,1061,prd_0769,CREDIT CARD,FAST Delivery,website,Returned,2024-03-13,2024-03-17,2024-03-13,2024-03-24,,,7,32867.6584,0,,1,CUPN3551
ord_000002612,1214,prd_8117,Cash!,Normal,website,Shipped,2024-06-01,2024-06-01,2024-06-01,,,,3,95722,1,Happy Birthday!,1,CUPN6051
ord_000002613,1155,prd_0124,Credit card,FAST Delivery,retail,Processing,2024-04-29,2024-05-01,2024-05-08,2024-05-07,2024-05-04,,1,40928.73,0,,0,
ord_000002614,1037,prd_5007, Debit Card ,FAST Delivery,mobile app,Delivered,2024-03-06,2024-03-13,2024-03-13,2024-03-16,,,8,17672,0,,0,
ord_000002615,1407,prd_1402,Cash!,FAST Delivery,retail,Processing,2024-03-29,2024-04-04,2024-03-31,2024-04-02,,,4,61081.178,1,Enjoy!,0,
ord_000002616,1034,prd_7558,upi,Express,website,Delivered,2024-06-02,2024-06-02,2024-06-03,2024-06-02,,,8,86089.306,0,,0,
ord_000002617,1078,prd_3092, Cash ,Express,retail,Shipped,2024-03-24,2024-03-28,2024-04-03,2024-03-29,,,8,50620.4,1,Enjoy!,1,CUPN4252
ord_000002618,1477,prd_8261,Cash!,FAST Delivery,mobile app,Delivered,2024-01-31,,2024-02-01,2024-02-10,,,4,47734.0297,1,Happy Birthday!,1,CUPN2681
ord_000002619,1496,prd_0073,Net banking,Normal,retail,Cancelled,2024-04-30,2024-05-05,2024-04-30,2024-05-06,,,5,24228.906,1,Best Wishes!,1,CUPN3451
ord_000002620,1015,prd_7677, PayPal ,Express,retail,Cancelled,2024-05-25,2024-05-30,2024-06-01,,,,1,32596.343,0,,0,
ord_000002621,1409,prd_2999,Net banking,One-Day Delivery,retail,Processing,2024-03-07,2024-03-12,2024-03-12,2024-03-08,,,9,78194.7,1,Happy Birthday!,1,CUPN9864
ord_000002622,1180,prd_2568,Net banking,Express,mobile app,Processing,2024-02-16,2024-02-19,2024-02-23,2024-02-16,2024-03-11,,6,87666.2,1, ,0,
ord_000002623,1343,prd_6702,Net banking,Normal,mobile app,Cancelled,2024-06-22,2024-06-24,2024-06-28,,,,8,75576,1, ,1,CUPN1329
ord_000002624,1298,prd_0149, Debit Card ,FAST Delivery,mobile app,Delivered,2024-02-25,2024-02-29,2024-02-26,2024-03-05,2024-03-25,,8,47685.17,1, ,0,
ord_000002625,1288,prd_9214, Cash ,Normal,mobile app,Delivered,2024-06-25,2024-06-30,,,,,3,50592.6894,0,,0,
ord_000002626,1021,prd_5285,Credit card,FAST Delivery,website,Returned,2024-02-19,,2024-02-29,2024-03-05,,,6,26990.22,1,Happy Birthday!,0,
ord_000002627,1107,prd_7250, Debit Card ,Normal,mobile app,Cancelled,2024-03-12,2024-03-18,2024-03-16,2024-03-20,,,10,58812.749,0,,0,
ord_000002628,1480,prd_4883,Credit card,One-Day Delivery,mobile app,Processing,2024-05-25,2024-05-28,2024-06-03,,,,3,33994,1,Best Wishes!,0,
ord_000002629,1026,prd_6387, Debit Card ,Express,retail,Returned,2024-06-26,2024-06-28,2024-07-03,2024-07-07,,,5,79501,0,,0,
ord_000002630,1472,prd_6458,Net banking,Normal,mobile app,Returned,2024-06-15,2024-06-21,2024-06-17,2024-06-25,,,5,68661.189,1,Happy Birthday!,0,
ord_000002631,1444,prd_6236,CREDIT CARD,FAST Delivery,retail,Shipped,2024-01-18,2024-01-19,,,,,6,46044.38,0,,0,
ord_000002632,1220,prd_2724,CREDIT CARD,One-Day Delivery,mobile app,Shipped,2024-03-14,,2024-03-18,2024-03-22,,,8,80223.809,0,,0,
ord_000002633,1169,prd_5158, Cash ,One-Day Delivery,retail,Shipped,2024-02-27,2024-02-28,2024-03-07,2024-02-29,,,10,80105.2,1,Best Wishes!,0,
ord_000002634,1289,prd_6185,Net banking,FAST Delivery,mobile app,Returned,2024-02-15,,2024-02-16,2024-02-18,,,3,6580.0135,1,Enjoy!,1,CUPN3721
ord_000002635,1316,prd_8600,Cash!,Normal,retail,Processing,2024-04-01,2024-04-08,2024-04-05,2024-04-13,,,2,21728.2,0,,0,
ord_000002636,1248,prd_9901,Cash!,One-Day Delivery,retail,Returned,2024-02-15,2024-02-18,2024-02-17,2024-03-01,,,9,52593.0226,0,,0,
ord_000002637,1072,prd_5916,CREDIT CARD,FAST Delivery,retail,Delivered,2024-03-07,,,2024-03-10,,,9,34413.53,0,,1,CUPN2465
ord_000002638,1173,prd_1916,Net banking,FAST Delivery,retail,Delivered,2024-01-05,2024-01-06,2024-01-12,2024-01-10,2024-01-29,,1,6452.914,0,,0,
ord_000002639,1216,prd_7416,Cash!,Express,mobile app,Processing,2024-01-09,2024-01-11,2024-01-09,,,,7,83253.73,0,,0,
ord_000002640,1267,prd_4018,Cash!,One-Day Delivery,website,Delivered,2024-04-29,2024-05-06,2024-05-01,2024-05-14,,,7,3642.31,1,Happy Birthday!,0,
ord_000002641,1226,prd_3915,upi,FAST Delivery,retail,Returned,2024-01-07,,2024-01-08,2024-01-19,,,2,42127.08,0,,0,
ord_000002642,1453,prd_1350,Cash!,One-Day Delivery,retail,Delivered,2024-04-02,2024-04-03,2024-04-07,2024-04-05,,,10,22141.7,0,,1,CUPN8260
ord_000002643,1194,prd_4344, Debit Card ,FAST Delivery,retail,Processing,2024-03-20,2024-03-21,2024-03-30,2024-03-26,,,2,56710.646,1,Enjoy!,0,
ord_000002644,1092,prd_0488,Credit card,One-Day Delivery,mobile app,Shipped,2024-04-02,2024-04-09,2024-04-06,2024-04-08,,,3,60505.1387,1,Happy Birthday!,0,
ord_000002645,1438,prd_9540,Credit card,FAST Delivery,mobile app,Processing,2024-05-04,2024-05-09,2024-05-04,2024-05-06,,,3,43058.2,0,,1,CUPN7411
ord_000002646,1230,prd_1492,upi,Normal,mobile app,Returned,2024-04-02,2024-04-06,2024-04-08,2024-04-11,,,8,5874.8488,0,,0,
ord_000002647,1372,prd_3210,Cash!,Normal,website,Delivered,2024-06-02,,2024-06-10,2024-06-02,,,1,74415.5036,0,,1,CUPN6718
ord_000002648,1023,prd_8688, Debit Card ,FAST Delivery,website,Processing,2024-06-11,2024-06-16,2024-06-11,2024-06-19,2024-06-23,,7,88540.9,0,,1,CUPN4215
ord_000002649,1096,prd_6857, Cash ,FAST Delivery,retail,Cancelled,2024-01-01,2024-01-05,2024-01-09,2024-01-16,,,1,88977.7,1,Enjoy!,0,
ord_000002650,1048,prd_3560,Cash!,One-Day Delivery,website,Cancelled,2024-04-30,2024-05-01,2024-05-10,2024-05-14,,,2,33718,1,Enjoy!,1,CUPN6818
ord_000002651,1022,prd_2266, Debit Card ,FAST Delivery,website,Shipped,2024-03-30,2024-04-03,2024-04-06,2024-04-05,,,1,42478.29,0,,1,CUPN3277
ord_000002652,1462,prd_9341,Cash!,Normal,mobile app,Delivered,2024-05-24,2024-05-26,,2024-06-01,,,4,5678.0849,0,,1,CUPN8055
ord_000002653,1012,prd_9783,upi,Normal,retail,Processing,2024-03-16,2024-03-17,2024-03-23,2024-03-17,,,8,1285.3,1,Best Wishes!,1,CUPN6292
ord_000002654,1429,prd_6931,Cash!,One-Day Delivery,website,Cancelled,2024-02-17,2024-02-17,,2024-02-28,2024-02-26,,10,49183.73,0,,0,
ord_000002655,1493,prd_0051,CREDIT CARD,Normal,mobile app,Returned,2024-05-21,2024-05-23,2024-05-29,2024-05-24,,,4,18800.9,0,,1,CUPN2692
ord_000002656,1278,prd_3636,Credit card,Normal,website,Delivered,2024-02-04,2024-02-04,2024-02-10,2024-02-13,,,10,27784.861,1, ,1,CUPN8594
ord_000002657,1420,prd_0338,Net banking,Normal,mobile app,Returned,2024-03-31,2024-03-31,,2024-04-02,,,2,24788.8554,0,,1,CUPN8676
ord_000002658,1192,prd_3232,Credit card,FAST Delivery,retail,Cancelled,2024-05-13,2024-05-18,2024-05-23,2024-05-23,,,10,25095.92,0,,1,CUPN6465
ord_000002659,1187,prd_3225,Credit card,One-Day Delivery,mobile app,Delivered,2024-05-17,2024-05-18,2024-05-26,2024-05-18,,,10,18575.8,0,,1,CUPN4190
ord_000002660,1321,prd_4767,CREDIT CARD,FAST Delivery,retail,Cancelled,2024-05-23,2024-05-27,2024-05-23,2024-05-26,,,1,63738.289,1,Best Wishes!,0,
ord_000002661,1359,prd_8863,Net banking,One-Day Delivery,website,Delivered,2024-05-28,2024-06-04,2024-05-28,2024-06-08,,,4,29330.81,1,Enjoy!,0,
ord_000002662,1082,prd_2694,upi,One-Day Delivery,website,Processing,2024-02-23,2024-02-27,2024-02-26,2024-02-26,,,8,74513.6,1, ,1,CUPN6152
ord_000002663,1497,prd_7784,Credit card,One-Day Delivery,mobile app,Processing,2024-02-28,2024-03-01,2024-03-06,2024-03-05,,,6,96329.3,1,Happy Birthday!,0,
ord_000002664,1010,prd_8775,Net banking,One-Day Delivery,website,Returned,2024-06-23,2024-06-24,2024-06-27,2024-06-25,,,1,30826,1, ,0,
ord_000002665,1327,prd_9682, Cash ,FAST Delivery,mobile app,Shipped,2024-01-22,2024-01-28,2024-01-22,2024-02-02,,,9,58305.484,0,,0,
ord_000002666,1269,prd_0730,Credit card,Normal,website,Returned,2024-06-18,,2024-06-21,2024-07-02,,,8,53416,0,,0,
ord_000002667,1157,prd_7871,Cash!,Normal,website,Processing,2024-01-31,2024-02-06,2024-02-08,2024-02-04,,,4,12442,1, ,1,CUPN3794
ord_000002668,1068,prd_3682, Cash ,One-Day Delivery,retail,Returned,2024-03-20,2024-03-21,2024-03-24,2024-03-30,,,2,79352.218,1, ,0,
ord_000002669,1016,prd_9454,Net banking,One-Day Delivery,website,Processing,2024-02-29,2024-03-07,,2024-02-29,,,6,54548.291,1,Best Wishes!,0,
ord_000002670,1116,prd_6236,Net banking,Express,mobile app,Delivered,2024-04-13,2024-04-18,2024-04-19,2024-04-13,,,9,89004.83,0,,0,
ord_000002671,1409,prd_5074, Debit Card ,Normal,website,Delivered,2024-04-29,2024-05-02,2024-05-03,2024-05-11,,,1,92751.2481,1,Best Wishes!,1,CUPN4303
ord_000002672,1482,prd_5175,Cash!,Express,retail,Processing,2024-02-04,2024-02-06,,2024-02-10,,,6,30560,0,,0,
ord_000002673,1095,prd_3167,Cash!,One-Day Delivery,website,Returned,2024-05-05,2024-05-11,2024-05-09,2024-05-10,,,6,19766.869,0,,0,
ord_000002674,1284,prd_6425, Debit Card ,FAST Delivery,mobile app,Shipped,2024-01-27,2024-01-28,2024-02-01,2024-02-07,,,8,65919.6,1,Best Wishes!,0,
ord_000002675,1430,prd_8853, Cash ,One-Day Delivery,website,Delivered,2024-06-15,2024-06-18,2024-06-18,,,,9,7276.291,1, ,0,
ord_000002676,1422,prd_7029,CREDIT CARD,FAST Delivery,retail,Processing,2024-06-25,2024-06-29,2024-07-03,2024-06-27,,,10,33857,0,,0,
ord_000002677,1499,prd_8632, Debit Card ,Express,website,Shipped,2024-06-11,,2024-06-14,2024-06-21,,,8,94177,0,,0,
ord_000002678,1315,prd_4848,Credit card,One-Day Delivery,retail,Shipped,2024-03-22,2024-03-25,2024-03-28,2024-03-26,,,6,94642.7,0,,1,CUPN3742
ord_000002679,1284,prd_4983,Cash!,Normal,website,Cancelled,2024-02-29,,2024-02-29,2024-03-12,,,8,55259,1, ,1,CUPN1612
ord_000002680,1100,prd_0113, Debit Card ,FAST Delivery,website,Returned,2024-04-22,2024-04-23,2024-04-24,2024-04-23,,,4,75730.6,1, ,1,CUPN9254
ord_000002681,1050,prd_8759, Cash ,Express,mobile app,Delivered,2024-05-02,2024-05-05,2024-05-04,2024-05-16,,,5,96886,1,Best Wishes!,1,CUPN2085
ord_000002682,1385,prd_2932,CREDIT CARD,Express,website,Processing,2024-03-15,2024-03-16,2024-03-21,2024-03-23,,,10,95804.673,1,Best Wishes!,0,
ord_000002683,1318,prd_4340, PayPal ,Express,retail,Returned,2024-05-03,2024-05-10,2024-05-10,,,,6,88920.7,0,,1,CUPN6557
ord_000002684,1235,prd_4111,upi,One-Day Delivery,website,Returned,2024-05-18,2024-05-20,,2024-05-24,,,3,3762.8,1,Enjoy!,1,CUPN1071
ord_000002685,1437,prd_1588, Cash ,One-Day Delivery,retail,Delivered,2024-05-02,2024-05-04,2024-05-11,2024-05-12,,,3,91315,0,,0,
ord_000002686,1357,prd_9631, PayPal ,One-Day Delivery,retail,Shipped,2024-01-08,2024-01-12,2024-01-11,2024-01-23,,,6,9011.8,1,Happy Birthday!,1,CUPN6223
ord_000002687,1333,prd_5621,Credit card,Normal,mobile app,Shipped,2024-04-28,2024-04-28,2024-05-05,2024-05-04,,,3,67844.9,0,,1,CUPN1528
ord_000002688,1478,prd_2773, PayPal ,Express,website,Delivered,2024-01-17,2024-01-23,2024-01-22,2024-01-31,,,8,36495.13,1, ,0,
ord_000002689,1188,prd_4009, Cash ,One-Day Delivery,website,Processing,2024-01-16,2024-01-21,2024-01-21,2024-01-31,,,9,52341.86,0,,0,
ord_000002690,1378,prd_2373,Credit card,FAST Delivery,retail,Processing,2024-06-21,2024-06-22,2024-07-01,2024-07-01,,,8,98342.61,1, ,0,
ord_000002691,1482,prd_0650,Credit card,Express,mobile app,Shipped,2024-01-24,2024-01-25,2024-01-28,2024-01-30,,,2,75917.13,1,Enjoy!,1,CUPN6446
ord_000002692,1184,prd_2584,Credit card,One-Day Delivery,website,Cancelled,2024-04-16,2024-04-16,,2024-04-27,2024-04-22,,5,87108.6038,0,,1,CUPN8130
ord_000002693,1436,prd_0865,Cash!,Express,website,Shipped,2024-05-22,2024-05-22,2024-05-26,2024-05-25,,,8,63946.1,1,Best Wishes!,1,CUPN9625
ord_000002694,1262,prd_2109, Debit Card ,Normal,retail,Shipped,2024-03-02,2024-03-09,2024-03-11,2024-03-03,,,2,15824.9762,0,,0,
ord_000002695,1086,prd_2557,Cash!,Normal,retail,Cancelled,2024-03-11,2024-03-16,2024-03-16,2024-03-25,,,1,91970.342,0,,1,CUPN7571
ord_000002696,1419,prd_5300,upi,Normal,website,Cancelled,2024-04-17,,,2024-04-28,,,2,86353.2,1,Happy Birthday!,1,CUPN2788
ord_000002697,1146,prd_4969,Credit card,Normal,website,Processing,2024-04-07,2024-04-14,,2024-04-18,,,6,74340.8,1, ,1,CUPN4573
ord_000002698,1299,prd_5159, Cash ,Express,website,Processing,2024-05-29,2024-05-30,2024-05-31,2024-05-29,,,6,33455,0,,1,CUPN5884
ord_000002699,1320,prd_8999, Debit Card ,FAST Delivery,mobile app,Processing,2024-04-13,2024-04-17,2024-04-14,2024-04-20,,,1,38694.32,1, ,0,
ord_000002700,1223,prd_0179,upi,Express,website,Delivered,2024-05-18,2024-05-21,2024-05-23,,,,8,74591.0722,1,Happy Birthday!,1,CUPN5768
ord_000002701,1217,prd_7615, Cash ,One-Day Delivery,website,Cancelled,2024-04-02,2024-04-06,2024-04-06,2024-04-12,,,2,48047.476,0,,0,
ord_000002702,1155,prd_2541, Debit Card ,One-Day Delivery,website,Delivered,2024-04-26,2024-05-01,2024-04-27,2024-05-03,,,7,93158.547,0,,0,
ord_000002703,1389,prd_3785,CREDIT CARD,Normal,website,Processing,2024-05-13,2024-05-14,2024-05-23,2024-05-13,,,7,53498.715,1,Happy Birthday!,1,CUPN6869
ord_000002704,1231,prd_6730,upi,Normal,website,Processing,2024-04-25,2024-05-02,2024-04-29,2024-05-07,,,1,9208.13,1,Happy Birthday!,1,CUPN3970
ord_000002705,1160,prd_9214,Credit card,Normal,website,Cancelled,2024-02-27,2024-03-04,2024-03-01,2024-03-01,,,1,1045,0,,1,CUPN3127
ord_000002706,1448,prd_2306,CREDIT CARD,One-Day Delivery,website,Processing,2024-04-03,2024-04-07,2024-04-12,2024-04-18,,,9,3041.21,0,,1,CUPN5865
ord_000002707,1391,prd_3721,Net banking,One-Day Delivery,retail,Cancelled,2024-01-28,2024-02-04,2024-02-03,2024-02-02,,,4,90506,0,,0,
ord_000002708,1090,prd_3949, Debit Card ,One-Day Delivery,retail,Shipped,2024-02-11,2024-02-11,2024-02-16,2024-02-18,,,5,32141.35,1, ,1,CUPN7861
ord_000002709,1420,prd_3849, Debit Card ,Normal,retail,Delivered,2024-03-21,2024-03-23,2024-03-25,,,,10,94960,1, ,1,CUPN9421
ord_000002710,1396,prd_7257,Credit card,Normal,mobile app,Cancelled,2024-05-02,2024-05-09,2024-05-11,2024-05-08,,,7,22627.76,1,Enjoy!,0,
ord_000002711,1410,prd_8923, PayPal ,Express,website,Processing,2024-04-06,2024-04-07,2024-04-12,2024-04-11,,,3,5314.411,1,Happy Birthday!,0,
ord_000002712,1344,prd_1238,Cash!,Normal,retail,Cancelled,2024-06-12,2024-06-18,2024-06-17,2024-06-16,,,3,25570.625,1,Enjoy!,1,CUPN8036
ord_000002713,1448,prd_0707,upi,FAST Delivery,mobile app,Processing,2024-04-26,,2024-05-06,2024-05-01,,,8,26038,0,,0,
ord_000002714,1202,prd_7610,upi,Normal,retail,Returned,2024-06-12,2024-06-16,2024-06-14,2024-06-22,2024-07-02,,5,12545.9365,1,Happy Birthday!,1,CUPN9375
ord_000002715,1055,prd_9091, PayPal ,Normal,website,Delivered,2024-03-03,2024-03-07,,2024-03-04,,,8,67269.2983,0,,1,CUPN1302
ord_000002716,1262,prd_7214, PayPal ,FAST Delivery,website,Returned,2024-03-09,2024-03-15,2024-03-14,2024-03-11,2024-03-13,,5,40158,1,Happy Birthday!,0,
ord_000002717,1242,prd_5553, Cash ,Express,mobile app,Processing,2024-02-09,2024-02-14,2024-02-12,2024-02-09,,,5,11892.1475,1, ,1,CUPN4733
ord_000002718,1281,prd_7957,CREDIT CARD,Normal,website,Delivered,2024-01-16,,2024-01-25,2024-01-21,,,1,10755.53,0,,1,CUPN9134
ord_000002719,1400,prd_3068,upi,FAST Delivery,retail,Cancelled,2024-03-10,2024-03-13,2024-03-12,2024-03-15,,,10,14227.39,1,Enjoy!,1,CUPN7268
ord_000002720,1443,prd_9369, Cash ,Normal,website,Returned,2024-04-23,2024-04-26,2024-04-26,2024-04-30,,,1,20760,1,Happy Birthday!,1,CUPN8289
ord_000002721,1123,prd_9911,CREDIT CARD,Normal,website,Cancelled,2024-05-10,2024-05-13,2024-05-19,2024-05-24,,,9,1222,1,Enjoy!,1,CUPN7622
ord_000002722,1130,prd_2096,Net banking,One-Day Delivery,retail,Returned,2024-06-22,2024-06-28,2024-07-02,2024-07-06,,,1,89596.8,1,Happy Birthday!,1,CUPN6843
ord_000002723,1038,prd_4462,CREDIT CARD,One-Day Delivery,mobile app,Cancelled,2024-01-09,2024-01-16,2024-01-14,2024-01-13,,,7,25215.7947,0,,1,CUPN5710
ord_000002724,1427,prd_8308, PayPal ,Express,website,Processing,2024-02-18,2024-02-20,2024-02-18,2024-02-22,,,6,62915.77,1,Happy Birthday!,1,CUPN4858
ord_000002725,1039,prd_8316,CREDIT CARD,FAST Delivery,retail,Cancelled,2024-01-15,2024-01-18,2024-01-21,2024-01-30,,,6,61046,1,Enjoy!,0,
ord_000002726,1348,prd_2679,Credit card,One-Day Delivery,website,Processing,2024-01-17,2024-01-17,2024-01-24,,,2024-01-31,9,18303.23,1,Enjoy!,0,
ord_000002727,1472,prd_3991,upi,FAST Delivery,mobile app,Delivered,2024-01-20,2024-01-26,2024-01-21,2024-01-27,,,6,9067,0,,0,
ord_000002728,1357,prd_3228,Credit card,Normal,retail,Delivered,2024-05-20,2024-05-26,2024-05-20,2024-05-29,,,1,55626.4,0,,1,CUPN9040
ord_000002729,1481,prd_4510,Credit card,One-Day Delivery,website,Processing,2024-01-30,2024-01-30,2024-02-05,2024-01-31,,,3,6140.081,0,,1,CUPN8424
ord_000002730,1010,prd_0048, Debit Card ,Express,website,Delivered,2024-05-19,2024-05-20,2024-05-19,2024-05-20,,,10,16102.4991,0,,1,CUPN8715
ord_000002731,1057,prd_1252,Cash!,Express,website,Delivered,2024-03-29,2024-04-04,2024-04-02,,,,3,63775.401,1,Enjoy!,1,CUPN6974
ord_000002732,1032,prd_9687,upi,Normal,mobile app,Processing,2024-03-22,2024-03-26,2024-03-29,2024-03-24,,,10,81835.7861,0,,1,CUPN9671
ord_000002733,1447,prd_5074,Net banking,One-Day Delivery,retail,Delivered,2024-05-17,2024-05-17,2024-05-21,2024-05-27,,,4,19367.7,0,,1,CUPN9922
ord_000002734,1084,prd_6986,CREDIT CARD,Normal,retail,Cancelled,2024-04-10,2024-04-17,2024-04-15,2024-04-20,,,2,44672.6,1,Enjoy!,0,
ord_000002735,1041,prd_6845,Net banking,One-Day Delivery,retail,Processing,2024-02-06,2024-02-09,,,,2024-02-09,9,84270.3,0,,0,
ord_000002736,1433,prd_9687,upi,One-Day Delivery,mobile app,Delivered,2024-03-07,2024-03-07,2024-03-15,2024-03-20,,,5,10740.36,0,,1,CUPN5989
ord_000002737,1080,prd_8741, Cash ,FAST Delivery,retail,Delivered,2024-01-26,2024-01-28,2024-02-02,2024-01-29,,,1,51658,0,,1,CUPN7808
ord_000002738,1093,prd_2007, Debit Card ,One-Day Delivery,website,Cancelled,2024-04-17,2024-04-24,2024-04-20,2024-05-01,,,4,7278.425,0,,1,CUPN9751
ord_000002739,1175,prd_6178, PayPal ,Express,mobile app,Returned,2024-01-26,2024-01-30,,2024-02-10,,,2,34998.2881,1, ,1,CUPN4136
ord_000002740,1202,prd_1410, Debit Card ,Express,website,Processing,2024-04-07,,2024-04-15,2024-04-22,,,6,81126.1,1,Happy Birthday!,1,CUPN7320
ord_000002741,1157,prd_3680,upi,One-Day Delivery,mobile app,Delivered,2024-01-26,2024-01-30,2024-02-05,2024-01-26,,,8,71251,1,Happy Birthday!,1,CUPN2599
ord_000002742,1498,prd_1246, Debit Card ,FAST Delivery,retail,Returned,2024-05-04,2024-05-11,2024-05-06,2024-05-14,2024-05-26,,1,7539,1,Enjoy!,0,
ord_000002743,1431,prd_9680,Cash!,FAST Delivery,retail,Shipped,2024-06-23,2024-06-23,2024-06-29,2024-06-28,,,7,32098.089,1,Happy Birthday!,0,
ord_000002744,1151,prd_9616,Net banking,Normal,mobile app,Shipped,2024-02-25,2024-02-29,2024-02-28,2024-03-04,,,3,40747.15,1,Happy Birthday!,1,CUPN8256
ord_000002745,1480,prd_3076, Debit Card ,Normal,mobile app,Returned,2024-01-25,2024-01-31,2024-02-01,2024-02-06,,,6,9442.8855,1,Enjoy!,0,
ord_000002746,1310,prd_9449, PayPal ,One-Day Delivery,mobile app,Cancelled,2024-02-05,2024-02-11,2024-02-13,2024-02-12,,,10,52254,0,,1,CUPN2707
ord_000002747,1294,prd_9756,CREDIT CARD,One-Day Delivery,website,Returned,2024-05-14,2024-05-16,2024-05-20,2024-05-18,,,3,47682.9,0,,0,
ord_000002748,1457,prd_2155, Debit Card ,One-Day Delivery,website,Processing,2024-02-27,2024-03-02,2024-02-27,2024-03-06,,,6,62291.43,1, ,1,CUPN6588
ord_000002749,1078,prd_7697,Credit card,Express,retail,Processing,2024-05-31,2024-06-02,,2024-06-02,,,3,37076.959,0,,0,
ord_000002750,1286,prd_9279, PayPal ,FAST Delivery,website,Processing,2024-01-08,2024-01-13,2024-01-08,2024-01-08,,,3,80559.612,1,Enjoy!,0,
ord_000002751,1088,prd_4464, Cash ,Express,retail,Cancelled,2024-05-19,,2024-05-29,2024-05-26,,,2,17888.257,0,,1,CUPN9778
ord_000002752,1484,prd_6712, PayPal ,FAST Delivery,mobile app,Cancelled,2024-03-06,2024-03-11,2024-03-08,2024-03-15,,,10,38696,0,,1,CUPN5068
ord_000002753,1427,prd_0179,Net banking,Express,website,Delivered,2024-03-08,,2024-03-09,,2024-03-11,,3,3270,1, ,0,
ord_000002754,1489,prd_0456,upi,FAST Delivery,mobile app,Returned,2024-03-13,2024-03-13,,2024-03-16,,,6,45874,0,,1,CUPN9025
ord_000002755,1133,prd_6515,Net banking,Express,mobile app,Delivered,2024-05-31,2024-06-01,2024-06-10,2024-06-14,,,7,27148.3887,1,Happy Birthday!,0,
ord_000002756,1041,prd_7238, Debit Card ,Normal,mobile app,Delivered,2024-04-13,2024-04-17,2024-04-14,2024-04-25,,,4,55589.29,0,,0,
ord_000002757,1253,prd_7635, PayPal ,Normal,retail,Processing,2024-06-12,2024-06-17,,2024-06-26,,,6,52472.7,0,,1,CUPN6246
ord_000002758,1030,prd_2500,CREDIT CARD,FAST Delivery,website,Shipped,2024-05-19,2024-05-19,2024-05-29,,,,2,86302.1591,0,,0,
ord_000002759,1167,prd_3586,upi,One-Day Delivery,mobile app,Cancelled,2024-05-19,2024-05-25,2024-05-27,2024-06-03,,,3,78599.8,0,,0,
ord_000002760,1136,prd_2055,Cash!,One-Day Delivery,mobile app,Cancelled,2024-02-12,2024-02-15,2024-02-21,2024-02-26,,,3,94476.659,0,,0,
ord_000002761,1040,prd_7235,Cash!,Normal,website,Delivered,2024-06-22,2024-06-24,,2024-07-06,,,1,61968.9,1,Best Wishes!,1,CUPN4549
ord_000002762,1296,prd_0730, PayPal ,One-Day Delivery,mobile app,Processing,2024-02-21,2024-02-28,2024-03-02,2024-02-29,,,10,35121,0,,0,
ord_000002763,1447,prd_1942,Net banking,Normal,retail,Shipped,2024-06-15,2024-06-18,,2024-06-23,,,6,65482.9148,0,,1,CUPN2337
ord_000002764,1002,prd_1515, Cash ,Normal,retail,Delivered,2024-06-27,2024-06-29,2024-07-06,2024-07-10,,,5,27194.6702,0,,1,CUPN2056
ord_000002765,1419,prd_7565, Debit Card ,One-Day Delivery,retail,Processing,2024-06-01,2024-06-02,2024-06-05,2024-06-11,,,8,92215,0,,0,
ord_000002766,1441,prd_6971,Net banking,Normal,mobile app,Processing,2024-03-10,2024-03-14,2024-03-10,,,,2,57635.9,1,Best Wishes!,1,CUPN6678
ord_000002767,1378,prd_9704, Debit Card ,One-Day Delivery,retail,Shipped,2024-06-12,2024-06-12,2024-06-17,2024-06-26,2024-07-07,,9,8042.554,1,Best Wishes!,1,CUPN8313
